price_level,n_seats,mkting_source,season,location,setconcerts,multi_tickets,concert_name,settickets,who,what,ID
999.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTN
2.0,2,word of mouth,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOnl
1.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRUU
4.0,2,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks52
4.0,2,unknown,2010,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQqJ
4.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQii
4.0,2,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks3x
3.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREh
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQ7k
3.0,1,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks39
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuNv5
4.0,1,san francisco classical voice,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1f
999.0,1,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRU4
1.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRQY
2.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRQq
1.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQUD
999.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRT3
3.0,1,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRRA
2.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRPz
3.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRMz
999.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRWW
4.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRMh
4.0,8,unknown,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNjO
999.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000LhyW0
4.0,1,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRLz
2.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuN5j
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRHX
4.0,6,philharmonia website,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuROi
4.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRVU
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRN2
3.0,2,unknown,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuOUA
4.0,4,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuOCw
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRRT
3.0,2,word of mouth,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks49
3.0,2,unknown,2010,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRTL
3.0,8,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRJ9
4.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRVp
4.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuPgR
0.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRDI
4.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRSH
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRM9
999.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRUx
4.0,1,philharmonia website,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuQMa
4.0,1,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuNvH
4.0,1,unknown,2010,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQwI
4.0,2,unknown,2010,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPtA
4.0,4,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000LhybV
999.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQxk
3.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRJM
2.0,2,philharmonia website,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000oks2d
3.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuNzP
4.0,1,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRUI
4.0,2,san francisco classical voice,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOqk
4.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQx3
0.0,1,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000LhyVl
4.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREJ
4.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuR1T
3.0,16,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuNWy
3.0,1,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRA7
0.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRMG
2.0,4,unknown,2011,berkeley saturday,6.0,1,999,999.0,unknown,999,001i000000NuQcK
2.0,3,unknown,2010,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQxA
1.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRG9
1.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuP5W
1.0,2,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000q7wAz
1.0,2,other,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuOPw
3.0,1,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000NuRJc
2.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1N
2.0,1,word of mouth,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPer
4.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREF
2.0,2,philharmonia website,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQYx
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTg
4.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQmk
4.0,2,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuNzl
4.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuP8H
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRPa
1.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRDN
4.0,3,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRSK
1.0,2,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuNib
4.0,2,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000q7wAn
3.0,1,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRIt
4.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQQZ
3.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuR2B
3.0,2,philharmonia website,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOD6
2.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuQVX
4.0,1,san francisco chronicle,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks4f
4.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRHX
4.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRBv
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRJd
3.0,2,unknown,2010,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuR0F
3.0,1,kdfc radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRVD
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRNQ
1.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000Lhybd
2.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQbx
3.0,2,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000q7wAW
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLj
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQSw
2.0,1,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuNWE
1.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000LhyTn
3.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQmk
4.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRM0
2.0,1,postcard or brochure,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks1g
4.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRFi
2.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000LhyQO
4.0,3,browsing city box office website,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1J
4.0,1,postcard or brochure,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuPO6
3.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks2y
1.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuNce
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRMh
2.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRNO
2.0,2,news story or review,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuPa5
2.0,2,philharmonia website,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuOMk
4.0,1,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000NuR2K
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuNUg
1.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuR95
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000LhyXs
2.0,1,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRQP
3.0,3,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRPd
2.0,2,word of mouth,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000cEu1p
999.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRUh
0.0,4,unknown,2010,family concert,999.0,1,999,999.0,unknown,999,001i000000NuQxm
3.0,2,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuROs
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000LhyW6
4.0,4,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRDP
1.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuQUD
4.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRVS
1.0,3,unknown,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000q7wAx
4.0,2,unknown,2010,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRWP
4.0,1,unknown,2010,contra costa,1.0,0,999,999.0,unknown,999,001i000000NuOdh
3.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRSa
2.0,4,unknown,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1t
999.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUP
4.0,2,san francisco chronicle,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000oks3X
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRAX
2.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNYq
999.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUN
4.0,2,unknown,2010,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuR4I
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQ1u
3.0,14,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRJ7
2.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuREX
1.0,1,news story or review,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks2Y
1.0,1,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQuP
4.0,2,san francisco classical voice,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks1p
3.0,2,unknown,2013,san francisco,2.0,0,999,999.0,unknown,999,001i000000q7wB0
3.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRHQ
4.0,2,postcard or brochure,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRDG
1.0,1,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQOT
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRMs
1.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQ7d
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000Li946
2.0,1,city box office special offer email,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuNil
3.0,2,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRUo
1.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQkq
2.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuP5W
3.0,1,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4f
3.0,2,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRML
999.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000Li94R
4.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQ7O
1.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRD2
2.0,4,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREf
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuOZ8
2.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQSC
2.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRD1
1.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPF5
2.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuROG
4.0,3,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRR5
4.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRHV
2.0,4,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRLN
4.0,6,unknown,2011,berkeley saturday,4.0,1,999,999.0,unknown,999,001i000000NuRJw
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQfZ
1.0,1,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuP5W
2.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000LhyRy
2.0,2,unknown,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000q7wAk
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRSd
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRDZ
2.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRBX
1.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQV1
2.0,4,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQkH
3.0,1,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRTY
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuOHC
4.0,1,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQeI
1.0,1,word of mouth,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRAk
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRQk
3.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuROd
2.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREw
4.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR26
4.0,3,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOJR
1.0,2,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuOHB
3.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREi
3.0,2,postcard or brochure,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuNx6
1.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQZ3
4.0,1,blog post,2013,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuNVW
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQSw
2.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQmO
999.0,1,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRs2
2.0,2,philharmonia website,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1D
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCm
4.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuNzw
4.0,2,philharmonia website,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuNsT
3.0,2,word of mouth,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000oks30
2.0,2,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000q7wAy
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRAw
3.0,2,philharmonia website,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000oks25
2.0,1,postcard or brochure,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRJI
4.0,2,other,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQlu
4.0,3,unknown,2010,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRMx
3.0,1,kdfc radio,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOTY
1.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRSh
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuQhx
4.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRJV
1.0,1,philharmonia website,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRLa
999.0,1,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRUc
4.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRNB
3.0,1,other,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPDF
4.0,2,postcard or brochure,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000ZuYcp
4.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQxO
1.0,3,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuR0I
3.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQ2t
2.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks2e
4.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRL4
4.0,2,other print,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRMa
4.0,2,philharmonia website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRNV
999.0,1,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuOg2
3.0,2,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRJH
4.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRNK
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000Lhybl
3.0,1,unknown,2010,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuR0Z
2.0,2,word of mouth,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQdn
3.0,2,city box office special offer email,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks4A
2.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRIQ
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTb
3.0,3,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuROV
1.0,4,unknown,2011,peninsula,6.0,1,999,999.0,unknown,999,001i000000NuRLI
2.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCi
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000LhyXT
2.0,2,unknown,2010,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuP8k
4.0,4,unknown,2011,berkeley saturday,4.0,1,999,999.0,unknown,999,001i000000NuRK7
3.0,2,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000q7wAc
4.0,2,san francisco classical voice,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks4a
999.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRV7
999.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRAD
4.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRC4
2.0,4,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQyL
0.0,1,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000LhyVl
3.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuNvH
1.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuPft
4.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRMy
1.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRW3
1.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuOS9
1.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRNx
2.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuNx6
1.0,1,kdfc radio,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000oks2D
4.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRMN
2.0,2,postcard or brochure,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQxS
4.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuR1T
4.0,2,word of mouth,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000oks3i
999.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000LhyUH
4.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000LhyZE
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRwY
3.0,2,word of mouth,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks4E
2.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuNx6
4.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRLZ
1.0,2,unknown,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1O
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRGp
1.0,3,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuNvp
1.0,2,postcard or brochure,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOWt
4.0,2,san francisco classical voice,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOQu
2.0,2,postcard or brochure,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQR1
1.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuPLa
